id,host_id,host_since,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,area,region,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,scores_rating,scores_accuracy,scores_cleanliness,scores_checkin,scores_communication,scores_location,scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,total_price
922138,3951127,157,60.0,0,3,3,Downtown Core,Central Region,1.27529,103.84494,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Family/kid friendly,Washer,Dryer,Essentials,Hair dryer,Iron,Self check-in,Lockbox,Hot water,Long term stays allowed,Paid parking on premises",203.0,500.0,39.0,1,0.0,7,1124,7,7,1124,1124,7.0,1124.0,1,4,4,4,275,6,0,54,525,92.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,3,3,0,0,0.09,203.0
922509,2413412,98,100.0,0,95,95,Outram,Central Region,1.28491,103.84209,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Washer,Dryer,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",61.0,0.0,15.0,1,10.0,20,365,20,20,365,365,20.0,365.0,1,3,33,63,338,6,0,615,388,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,96,0,96,0,0.17,61.0
982909,4723385,191,100.0,1,2,2,Novena,Central Region,1.33334,103.8327,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Gym,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Hot water,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance,No stairs or steps to enter,Paid parking on premises",70.0,200.0,30.0,1,30.0,2,45,2,4,45,45,3.0,45.0,1,12,13,25,196,210,42,29,953,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,2,1,1,0,2.81,70.0
1024986,5643415,213,100.0,1,1,1,River Valley,Central Region,1.29349,103.83837,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Paid parking off premises,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private entrance,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Wide hallways,Wide entrance for guests,Well-lit path to entrance,Wide entrance,Accessible-height bed,Wide doorway to guest bathroom,Wide clearance to shower, toilet,No stairs or steps to enter,Wide entryway,Extra space around shower and toilet",125.0,600.0,50.0,1,10.0,2,365,2,2,365,365,2.0,365.0,1,12,36,60,239,126,59,52,951,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,1,1,0,0,1.86,135.0
1060046,5748910,218,100.0,0,2,2,Bukit Panjang,West Region,1.38123,103.76874,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Elevator,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Other,Paid parking on premises",50.0,150.0,39.0,1,0.0,3,365,7,7,365,365,7.0,365.0,1,1,1,17,144,14,1,38,614,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,2,0,2,0,0.2,50.0
1131162,6205166,228,67.0,0,1,1,Bedok,East Region,1.33729,103.9298,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,"TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Gym,Breakfast,Elevator,Hot tub,Suitable for events,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",72.0,500.0,30.0,1,0.0,2,70,2,2,70,70,2.0,70.0,1,30,60,90,365,1,0,851,308,80.0,8.0,8.0,8.0,8.0,8.0,8.0,0,moderate,1,0,1,0,0.04,72.0
1142414,2413412,98,100.0,0,95,95,Kallang,Central Region,1.31135,103.85946,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"Internet,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Free street parking,Washer,Dryer,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",48.0,0.0,20.0,1,10.0,28,365,18,28,365,365,28.0,365.0,1,7,37,67,342,2,0,492,114,60.0,5.0,6.0,8.0,9.0,9.0,6.0,1,strict_14_with_grace_period,96,0,96,0,0.05,48.0
1199033,1322402,57,56.0,1,1,1,Marine Parade,Central Region,1.29891,103.88681,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Doorman,Gym,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Private entrance,Bathtub,Pack ’n Play/travel crib,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Wide hallways,No stairs or steps to enter,Well-lit path to entrance,No stairs or steps to enter",190.0,300.0,50.0,1,0.0,9,60,9,9,60,60,9.0,60.0,1,7,10,28,265,26,6,41,903,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,1,1,0,0,0.37,190.0
1210268,6609641,243,100.0,1,18,18,Tanglin,Central Region,1.31693,103.82636,Serviced apartment,Entire home/apt,5,3.0,3.0,4.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Paid parking off premises,Gym,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Baby bath,High chair,Crib,Pack ’n Play/travel crib,Children’s dinnerware,Hot water,Bed linens,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed,Wide hallways,No stairs or steps to enter,Well-lit path to entrance,Disabled parking spot,No stairs or steps to enter,Wide entrance,Extra space around bed,Other,Extra space around shower and toilet,Shower chair",320.0,1000.0,120.0,1,0.0,7,999,7,7,999,999,7.0,999.0,1,7,7,17,292,41,7,66,938,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,18,18,0,0,0.63,320.0
1229614,6609641,243,100.0,1,18,18,Tanglin,Central Region,1.31503,103.82614,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Paid parking off premises,Gym,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Bathtub,Baby bath,High chair,Crib,Pack ’n Play/travel crib,Hot water,Bed linens,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed,Wide hallways,No stairs or steps to enter,Wide entrance for guests,Well-lit path to entrance,Disabled parking spot,No stairs or steps to enter,Wide entrance,Extra space around bed,Accessible-height bed,Wide entryway,Extra space around shower and toilet,Shower chair",149.0,500.0,100.0,1,0.0,7,999,7,7,999,999,7.0,999.0,1,30,60,90,365,29,10,59,935,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,18,18,0,0,0.44,149.0
1233249,6609641,243,100.0,1,18,18,Tanglin,Central Region,1.3150700000000002,103.82704,Serviced apartment,Entire home/apt,3,2.5,2.0,2.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Paid parking off premises,Gym,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Baby bath,High chair,Crib,Pack ’n Play/travel crib,Children’s dinnerware,Hot water,Bed linens,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed,Wide hallways,No stairs or steps to enter,Well-lit path to entrance,Disabled parking spot,No stairs or steps to enter,Wide entrance,Extra space around bed,Extra space around shower and toilet,Shower chair",240.0,500.0,100.0,1,0.0,7,999,7,7,999,999,7.0,999.0,1,4,34,64,328,28,9,57,924,90.0,9.0,9.0,9.0,10.0,9.0,9.0,1,strict_14_with_grace_period,18,18,0,0,0.42,240.0
1249555,2413412,98,100.0,0,95,95,Kallang,Central Region,1.31213,103.8561,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Paid parking off premises,Free street parking,Heating,Washer,Dryer,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Single level home,Luggage dropoff allowed,Long term stays allowed",55.0,0.0,20.0,1,10.0,28,365,18,28,365,365,28.0,365.0,1,7,37,67,342,1,0,708,224,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,96,0,96,0,0.03,55.0
1261443,2413412,98,100.0,0,95,95,Outram,Central Region,1.28407,103.8436,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private living room,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",65.0,0.0,20.0,1,10.0,28,365,18,28,365,365,28.0,365.0,1,20,50,80,355,3,0,847,470,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,96,0,96,0,0.11,75.0
1277842,6954638,250,88.0,0,9,9,Queenstown,Central Region,1.29201,103.76936,House,Private room,2,4.0,1.0,2.0,Real Bed,,61.0,257.0,39.0,1,0.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,7,0,73,561,66.0,7.0,8.0,9.0,8.0,10.0,7.0,0,moderate,9,0,1,8,0.11,61.0
1277919,6954638,250,88.0,0,9,9,Queenstown,Central Region,1.29213,103.76913,Apartment,Shared room,2,4.0,1.0,2.0,Real Bed,"Internet,Wifi,Air conditioning,Kitchen,Washer",50.0,257.0,39.0,1,0.0,5,1125,5,5,1125,1125,5.0,1125.0,1,30,60,90,365,11,2,555,784,86.0,8.0,8.0,10.0,10.0,9.0,9.0,0,flexible,9,0,1,8,0.29,50.0
1315867,3877464,152,86.0,1,1,1,Bedok,East Region,1.31259,103.91067,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Pets live on this property,Dog(s),Buzzer/wireless intercom,Washer,Dryer,First aid kit,Safety card,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Lockbox,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,BBQ grill,Long term stays allowed",70.0,257.0,60.0,1,0.0,2,1000,2,2,1000,1000,2.0,1000.0,1,12,38,68,343,69,4,37,814,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,1,0,1,0,0.97,70.0
1322758,6653925,245,,0,25,25,Bukit Timah,Central Region,1.31804,103.8054,House,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Internet,Wifi,Air conditioning,Kitchen,Heating,Family/kid friendly,Suitable for events,Washer,Dryer",58.0,257.0,39.0,2,25.0,3,1345,3,3,1345,1345,3.0,1345.0,1,25,55,85,360,1,0,247,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,24,0,24,0,0.02,58.0
1363204,2413412,98,100.0,0,95,95,Outram,Central Region,1.28432,103.84334,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Washer,Dryer,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",61.0,0.0,30.0,1,10.0,28,365,5,28,365,365,27.8,365.0,1,3,24,54,329,3,0,47,221,80.0,9.0,6.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,96,0,96,0,0.04,61.0
1413962,7620983,267,100.0,0,1,1,Bedok,East Region,1.32889,103.908,House,Private room,3,1.0,1.0,3.0,Real Bed,"TV,Internet,Wifi,Air conditioning,Free parking on premises,Free street parking,Family/kid friendly,Washer,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Children’s books and toys,Hot water,Bed linens,Pocket wifi,Microwave,Refrigerator,Dishes and silverware,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Host greets you",80.0,500.0,0.0,2,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,29,59,89,364,97,0,41,432,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,1,0,1,0,1.37,80.0
1434208,7707838,269,,0,1,1,River Valley,Central Region,1.29211,103.836,Apartment,Entire home/apt,6,2.0,3.0,5.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Gym,Breakfast,Elevator,Hot tub,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Shampoo,Hangers,Hair dryer,Iron",400.0,1000.0,50.0,1,0.0,4,1125,4,4,1125,1125,4.0,1125.0,1,0,0,0,0,6,0,43,13,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1,1,0,0,0.09,400.0
1485189,7945059,273,100.0,0,1,1,Tanglin,Central Region,1.30768,103.82017,Condominium,Private room,3,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Doorman,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Extra pillows and blankets,Luggage dropoff allowed,Long term stays allowed,Host greets you",103.0,6205.0,69.0,2,48.0,5,365,5,5,365,365,5.0,365.0,1,0,9,39,40,48,7,92,886,96.0,9.0,10.0,10.0,10.0,9.0,9.0,0,moderate,1,0,1,0,0.78,151.0
1599599,8527085,288,100.0,1,30,30,Orchard,Central Region,1.30341,103.83365,Apartment,Entire home/apt,10,1.5,2.0,5.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Elevator,Family/kid friendly,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",301.0,200.0,45.0,5,30.0,2,1125,2,2,1125,1125,2.0,1125.0,1,24,54,84,359,4,0,391,209,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,29,29,0,0,0.09,451.0
1605050,8514226,287,0.0,0,1,1,Pasir Ris,East Region,1.37263,103.94366,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Doorman,Gym,Elevator,Hot tub,Buzzer/wireless intercom,Heating,Washer,Dryer",150.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,365,0,0,-1,-1,,,,,,,,0,flexible,1,0,0,1,,150.0
1615074,2413412,98,100.0,0,95,95,Outram,Central Region,1.28328,103.84329,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Family/kid friendly,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Private living room,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",68.0,0.0,20.0,1,10.0,28,365,18,28,365,365,28.0,365.0,1,20,50,80,355,3,1,1167,875,87.0,9.0,8.0,10.0,10.0,9.0,8.0,1,strict_14_with_grace_period,96,0,96,0,0.2,78.0
1622505,1584407,70,100.0,1,5,5,Marine Parade,Central Region,1.30415,103.90192,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Washer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Luggage dropoff allowed,Long term stays allowed",145.0,500.0,39.0,1,0.0,2,30,2,2,30,30,2.0,30.0,1,8,28,44,173,26,8,61,862,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,5,3,2,0,0.39,145.0
1643945,8725237,294,,0,1,1,Ang Mo Kio,North-East Region,1.39088,103.85303,House,Private room,3,1.0,1.0,2.0,Real Bed,"Internet,Wifi,Air conditioning,Free parking on premises",216.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,365,0,0,-1,-1,,,,,,,,0,flexible,1,0,1,0,,216.0
1646909,8739736,294,,0,1,1,Bukit Batok,West Region,1.34126,103.75992,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Elevator,Washer",81.0,138.0,17.0,1,21.0,14,1125,14,14,1125,1125,14.0,1125.0,1,30,60,90,365,0,0,-1,-1,,,,,,,,0,moderate,1,0,1,0,,81.0
1656833,8783465,296,50.0,0,1,1,Novena,Central Region,1.32389,103.84872,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Hot tub,Buzzer/wireless intercom,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",150.0,300.0,50.0,1,50.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,91,0,0,-1,-1,,,,,,,,0,strict_14_with_grace_period,1,0,1,0,,200.0
1710048,8948251,301,100.0,0,71,71,Outram,Central Region,1.28556,103.84198,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Washer,Dryer,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",58.0,0.0,20.0,1,10.0,18,365,18,18,365,365,18.0,365.0,1,18,48,78,353,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,71,0,71,0,,58.0
1715479,9046411,304,88.0,0,1,1,Museum,Central Region,1.29857,103.84748,Condominium,Entire home/apt,4,2.0,3.0,3.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Doorman,Gym,Elevator,Buzzer/wireless intercom,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Hot water,Long term stays allowed",194.0,2500.0,70.0,4,0.0,14,90,14,14,90,90,14.0,90.0,1,0,8,15,281,11,4,116,791,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,1,1,0,0,0.19,194.0
1719704,2413412,98,100.0,0,95,95,Outram,Central Region,1.28459,103.84217,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",55.0,0.0,20.0,1,10.0,18,365,5,18,365,365,17.9,365.0,1,0,0,16,291,2,1,677,908,70.0,6.0,4.0,9.0,9.0,9.0,7.0,1,strict_14_with_grace_period,96,0,96,0,0.06,55.0
1766900,11390076,372,100.0,0,20,20,Newton,Central Region,1.30626,103.83994,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Hot water,Bed linens,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Long term stays allowed,Wide hallways,No stairs or steps to enter,Wide entrance for guests,Well-lit path to entrance,No stairs or steps to enter,Wide entrance,Extra space around bed,Accessible-height bed,No stairs or steps to enter,Accessible-height toilet,Wide entryway,Other",74.0,257.0,50.0,2,30.0,3,1125,3,3,1125,1125,3.0,1125.0,1,27,57,87,362,10,5,872,883,86.0,7.0,7.0,9.0,8.0,10.0,8.0,0,flexible,21,1,20,0,0.4,74.0
1795873,9419577,317,100.0,0,1,1,Queenstown,Central Region,1.30669,103.80043,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Paid parking off premises,Pets allowed,Elevator,Buzzer/wireless intercom,Washer,Dryer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Hot water,Bed linens,Microwave,Refrigerator,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance,Host greets you,Extra space around shower and toilet",40.0,135.0,20.0,2,15.0,3,1125,3,3,1125,1125,3.0,1125.0,1,19,49,79,80,0,0,-1,-1,,,,,,,,1,flexible,1,0,1,0,,40.0
1805143,9461671,319,100.0,0,1,1,Geylang,Central Region,1.31435,103.88617,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Elevator,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,EV charger,Single level home,Patio or balcony,Long term stays allowed,No stairs or steps to enter,Wide entrance for guests,Flat path to guest entrance,Well-lit path to entrance,No stairs or steps to enter,Wide entrance,Extra space around bed,Accessible-height bed,No stairs or steps to enter,Wide doorway to guest bathroom,Wide clearance to shower, toilet,No stairs or steps to enter,Wide entryway,Host greets you,Extra space around shower and toilet",149.0,200.0,110.0,2,18.0,3,1125,3,3,1125,1125,3.0,1125.0,1,28,58,61,336,18,2,75,720,89.0,10.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,1,1,0,0,0.28,203.0
1816463,367042,13,100.0,0,9,9,Tampines,East Region,1.34566,103.95994,House,Private room,3,1.0,1.0,1.0,Real Bed,"TV,Internet,Wifi,Air conditioning,Kitchen,Pets live on this property,Free street parking,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Self check-in,Keypad,Children’s books and toys,Hot water,Microwave,Coffee maker,Refrigerator,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Paid parking on premises",90.0,276.0,28.0,1,28.0,1,1125,1,1,1125,1125,1.0,1125.0,1,29,59,89,364,7,3,153,867,86.0,8.0,7.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,9,0,9,0,0.12,146.0
